LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,-0.220000,-0.220000,-2.139045000000e-10,5.197697426746e-12,3,-2.210830000000e-10;-2.116849000000e-10;-2.089456000000e-10
1.8,-0.210000,-0.210000,-2.013456666667e-10,2.910533229878e-12,3,-2.015283000000e-10;-2.048155000000e-10;-1.976932000000e-10
1.8,-0.200000,-0.200000,-1.833643333333e-10,3.251875153747e-12,3,-1.834065000000e-10;-1.873258000000e-10;-1.793607000000e-10
1.8,-0.190000,-0.190000,-1.902056666667e-10,2.342485519462e-12,3,-1.934788000000e-10;-1.890116000000e-10;-1.881266000000e-10
1.8,-0.180000,-0.180000,-1.728565000000e-10,9.071650846823e-12,3,-1.605646000000e-10;-1.758206000000e-10;-1.821843000000e-10
1.8,-0.170000,-0.170000,-1.585136000000e-10,1.398767688598e-12,3,-1.565609000000e-10;-1.597639000000e-10;-1.592160000000e-10
1.8,-0.160000,-0.160000,-1.475141000000e-10,2.516980072759e-12,3,-1.451400000000e-10;-1.509980000000e-10;-1.464043000000e-10
1.8,-0.150000,-0.150000,-1.495791333333e-10,4.389453568371e-12,3,-1.556759000000e-10;-1.455193000000e-10;-1.475422000000e-10
1.8,-0.140000,-0.140000,-1.334106666667e-10,2.688227111355e-12,3,-1.341832000000e-10;-1.362481000000e-10;-1.298007000000e-10
1.8,-0.130000,-0.130000,-1.216676666667e-10,6.172986786709e-12,3,-1.144196000000e-10;-1.210777000000e-10;-1.295057000000e-10
1.8,-0.120000,-0.120000,-1.049100000000e-10,1.164415916529e-12,3,-1.033368000000e-10;-1.052752000000e-10;-1.061180000000e-10
1.8,-0.110000,-0.110000,-9.929136666667e-11,6.893705268859e-12,3,-9.326535000000e-11;-1.089414000000e-10;-9.566735000000e-11
1.8,-0.100000,-0.100000,-8.555374333333e-11,3.550259191302e-12,3,-8.441599000000e-11;-8.188757000000e-11;-9.035767000000e-11
1.8,-0.090000,-0.090000,-7.612847000000e-11,3.509583048521e-12,3,-7.181615000000e-11;-7.615656000000e-11;-8.041270000000e-11
1.8,-0.080000,-0.080000,-6.390789333333e-11,8.191294593792e-12,3,-7.379671000000e-11;-5.373812000000e-11;-6.418885000000e-11
1.8,-0.070000,-0.070000,-4.504329333333e-11,4.523630891407e-12,3,-4.037978000000e-11;-4.358248000000e-11;-5.116762000000e-11
1.8,-0.060000,-0.060000,-3.389027000000e-11,7.013577711245e-12,3,-3.835712000000e-11;-2.398737000000e-11;-3.932632000000e-11
1.8,-0.050000,-0.050000,-2.908634000000e-11,7.688421664438e-12,3,-3.995843000000e-11;-2.377673000000e-11;-2.352386000000e-11
1.8,-0.040000,-0.040000,-9.997037333333e-12,1.134410046530e-12,3,-1.159838000000e-11;-9.112072000000e-12;-9.280660000000e-12
