LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0.0,-0.730000,-0.730000,-1.838325500000e-10,7.773239199362e-12,10,-1.798630000000e-10;-1.765339000000e-10;-1.861418000000e-10;-1.929264000000e-10;-1.947805000000e-10;-1.817593000000e-10;-1.952019000000e-10;-1.737948000000e-10;-1.742162000000e-10;-1.831077000000e-10
0.0,-0.720000,-0.720000,-1.812704400000e-10,7.512833736507e-12,10,-1.755225000000e-10;-1.741741000000e-10;-1.786831000000e-10;-1.972668000000e-10;-1.716035000000e-10;-1.903980000000e-10;-1.789780000000e-10;-1.808743000000e-10;-1.785566000000e-10;-1.866475000000e-10
0.0,-0.710000,-0.710000,-1.824082200000e-10,7.612516607903e-12,10,-1.830656000000e-10;-1.921257000000e-10;-1.841612000000e-10;-1.973932000000e-10;-1.814221000000e-10;-1.696651000000e-10;-1.767025000000e-10;-1.849198000000e-10;-1.785145000000e-10;-1.761125000000e-10
0.0,-0.700000,-0.700000,-1.868666200000e-10,8.121749179062e-12,10,-1.855519000000e-10;-1.834870000000e-10;-1.911565000000e-10;-1.792309000000e-10;-1.824335000000e-10;-1.725727000000e-10;-1.949069000000e-10;-1.858047000000e-10;-2.032506000000e-10;-1.902715000000e-10
0.0,-0.690000,-0.690000,-1.795932400000e-10,1.357179838365e-11,10,-1.966346000000e-10;-1.651982000000e-10;-1.771660000000e-10;-1.741740000000e-10;-1.637655000000e-10;-1.963397000000e-10;-1.742162000000e-10;-1.954547000000e-10;-1.610264000000e-10;-1.919571000000e-10
0.0,-0.680000,-0.680000,-1.847216800000e-10,1.148821081438e-11,10,-1.884173000000e-10;-2.006380000000e-10;-1.742583000000e-10;-1.870689000000e-10;-1.638076000000e-10;-1.817171000000e-10;-1.778402000000e-10;-1.914936000000e-10;-1.783459000000e-10;-2.036299000000e-10
0.0,-0.670000,-0.670000,-1.831583000000e-10,1.438742490879e-11,10,-1.919571000000e-10;-1.756911000000e-10;-1.928842000000e-10;-1.641447000000e-10;-1.952441000000e-10;-1.668417000000e-10;-2.074225000000e-10;-1.752275000000e-10;-1.953705000000e-10;-1.667996000000e-10
0.0,-0.660000,-0.660000,-1.858047000000e-10,1.572786308492e-11,10,-2.072961000000e-10;-1.809586000000e-10;-2.011858000000e-10;-1.988260000000e-10;-1.767446000000e-10;-1.975617000000e-10;-1.620377000000e-10;-1.871532000000e-10;-1.577395000000e-10;-1.885438000000e-10
0.0,-0.650000,-0.650000,-1.755604400000e-10,1.413403960035e-11,10,-2.015650000000e-10;-1.694965000000e-10;-1.884174000000e-10;-1.553375000000e-10;-1.897658000000e-10;-1.611106000000e-10;-1.812114000000e-10;-1.597622000000e-10;-1.772924000000e-10;-1.716456000000e-10
0.0,-0.640000,-0.640000,-1.799388000000e-10,1.915338484389e-11,10,-1.779245000000e-10;-1.953705000000e-10;-1.676845000000e-10;-1.780088000000e-10;-1.580766000000e-10;-2.163983000000e-10;-1.562224000000e-10;-1.992052000000e-10;-1.596357000000e-10;-1.908615000000e-10
