LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,-1.800000,-1.800000,-1.534433333333e-09,9.271702696317e-12,3,-1.530192000000e-09;-1.525809000000e-09;-1.547299000000e-09
8.0,-1.700000,-1.700000,-1.529686000000e-09,7.386430035319e-12,3,-1.519405000000e-09;-1.533225000000e-09;-1.536428000000e-09
8.0,-1.600000,-1.600000,-1.540627666667e-09,1.511819515977e-11,3,-1.528759000000e-09;-1.531161000000e-09;-1.561963000000e-09
8.0,-1.500000,-1.500000,-1.535683666667e-09,1.573783509748e-11,3,-1.513506000000e-09;-1.545150000000e-09;-1.548395000000e-09
8.0,-1.400000,-1.400000,-1.522255666667e-09,5.836075755353e-12,3,-1.527410000000e-09;-1.514096000000e-09;-1.525261000000e-09
8.0,-1.300000,-1.300000,-1.502761666667e-09,7.333097587120e-12,3,-1.506722000000e-09;-1.492481000000e-09;-1.509082000000e-09
8.0,-1.200000,-1.200000,-1.454712000000e-09,1.068393157971e-11,3,-1.446678000000e-09;-1.447647000000e-09;-1.469811000000e-09
8.0,-1.100000,-1.100000,-1.427829000000e-09,2.695715984051e-12,3,-1.426116000000e-09;-1.425736000000e-09;-1.431635000000e-09
8.0,-1.000000,-1.000000,-1.344230666667e-09,7.542161685411e-12,3,-1.341169000000e-09;-1.336913000000e-09;-1.354610000000e-09
8.0,-0.900000,-0.900000,-1.194466000000e-09,8.650969463977e-12,3,-1.185519000000e-09;-1.191713000000e-09;-1.206166000000e-09
8.0,-0.800000,-0.800000,-8.349756000000e-10,1.271289437933e-11,3,-8.351581000000e-10;-8.504536000000e-10;-8.193151000000e-10
8.0,-0.700000,-0.700000,-1.113627666667e-10,1.234413590586e-11,3,-1.128655000000e-10;-9.554910000000e-11;-1.256737000000e-10
8.0,-0.600000,-0.600000,1.303213666667e-09,4.778502857125e-12,3,1.301346000000e-09;1.309772000000e-09;1.298523000000e-09
8.0,-0.500000,-0.500000,3.781110000000e-09,7.504545600279e-12,3,3.786811000000e-09;3.770507000000e-09;3.786012000000e-09
8.0,-0.400000,-0.400000,7.761092333333e-09,3.732364785078e-12,3,7.755841000000e-09;7.764180000000e-09;7.763256000000e-09
8.0,-0.300000,-0.300000,1.373090333333e-08,7.321608809241e-12,3,1.372771000000e-08;1.374103000000e-08;1.372397000000e-08
8.0,-0.200000,-0.200000,2.220840000000e-08,4.596781482733e-12,3,2.220506000000e-08;2.221490000000e-08;2.220524000000e-08
8.0,-0.100000,-0.100000,3.276635666667e-08,1.727142791497e-12,3,3.276873000000e-08;3.276567000000e-08;3.276467000000e-08
8.0,0.000000,0.000000,4.407269000000e-08,9.739305245583e-12,3,4.405964000000e-08;4.407540000000e-08;4.408303000000e-08
8.0,0.100000,0.100000,5.498770000000e-08,2.828916046828e-11,3,5.497158000000e-08;5.496405000000e-08;5.502747000000e-08
8.0,0.200000,0.200000,6.476647333333e-08,8.543146701043e-12,3,6.475977000000e-08;6.476112000000e-08;6.477853000000e-08
8.0,0.300000,0.300000,7.380556666667e-08,1.211704401063e-11,3,7.380546000000e-08;7.382046000000e-08;7.379078000000e-08
8.0,0.400000,0.400000,8.249757333333e-08,8.936238333638e-12,3,8.250320000000e-08;8.248496000000e-08;8.250456000000e-08
8.0,0.500000,0.500000,9.079275000000e-08,1.602728506849e-11,3,9.079491000000e-08;9.081121000000e-08;9.077213000000e-08
8.0,0.600000,0.600000,9.859797666667e-08,1.705876574928e-11,3,9.859611000000e-08;9.857808000000e-08;9.861974000000e-08
8.0,0.700000,0.700000,1.059794000000e-07,2.129835674412e-11,3,1.059576000000e-07;1.059723000000e-07;1.060083000000e-07
8.0,0.800000,0.800000,1.128264000000e-07,1.284860563122e-11,3,1.128430000000e-07;1.128117000000e-07;1.128245000000e-07
8.0,0.900000,0.900000,1.192623000000e-07,6.860029154460e-12,3,1.192708000000e-07;1.192540000000e-07;1.192621000000e-07
8.0,1.000000,1.000000,1.252250333333e-07,2.375434463185e-11,3,1.251919000000e-07;1.252368000000e-07;1.252464000000e-07
8.0,1.100000,1.100000,1.307435000000e-07,5.263712251509e-12,3,1.307405000000e-07;1.307391000000e-07;1.307509000000e-07
8.0,1.200000,1.200000,1.357479000000e-07,1.428028944618e-11,3,1.357342000000e-07;1.357419000000e-07;1.357676000000e-07
8.0,1.300000,1.300000,1.403319666667e-07,1.159032163297e-11,3,1.403269000000e-07;1.403480000000e-07;1.403210000000e-07
8.0,1.400000,1.400000,1.445231666667e-07,2.264705033531e-12,3,1.445201000000e-07;1.445255000000e-07;1.445239000000e-07
8.0,1.500000,1.500000,1.483677333333e-07,1.531585960877e-11,3,1.483595000000e-07;1.483545000000e-07;1.483892000000e-07
8.0,1.600000,1.600000,1.518565333333e-07,1.105752634583e-11,3,1.518533000000e-07;1.518449000000e-07;1.518714000000e-07
8.0,1.700000,1.700000,1.550712333333e-07,1.350168713737e-11,3,1.550900000000e-07;1.550649000000e-07;1.550588000000e-07
8.0,1.800000,1.800000,1.579552333333e-07,8.751888685050e-12,3,1.579623000000e-07;1.579605000000e-07;1.579429000000e-07
8.0,1.900000,1.900000,1.606252666667e-07,2.093566865954e-11,3,1.606340000000e-07;1.605964000000e-07;1.606454000000e-07
8.0,2.000000,2.000000,1.631143666667e-07,3.391325535669e-11,3,1.630890000000e-07;1.630918000000e-07;1.631623000000e-07
8.0,2.100000,2.100000,1.654056666667e-07,2.766493970515e-11,3,1.653810000000e-07;1.654443000000e-07;1.653917000000e-07
8.0,2.200000,2.200000,1.675194333333e-07,1.608836708792e-11,3,1.674995000000e-07;1.675389000000e-07;1.675199000000e-07
