LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
8.0,-1.500000,-1.500000,-2.240332666667e-10,2.476520084370e-11,3,-2.401576000000e-10;-1.890457000000e-10;-2.428965000000e-10
8.0,-1.400000,-1.400000,-2.061953666667e-10,2.582035090393e-11,3,-1.930908000000e-10;-2.422644000000e-10;-1.832309000000e-10
8.0,-1.300000,-1.300000,-2.207044666667e-10,2.899475523025e-11,3,-2.508182000000e-10;-1.815454000000e-10;-2.297498000000e-10
8.0,-1.200000,-1.200000,-2.034143666667e-10,1.795728073444e-11,3,-1.880766000000e-10;-2.286121000000e-10;-1.935544000000e-10
8.0,-1.100000,-1.100000,-2.132041666667e-10,1.914504574598e-11,3,-2.204798000000e-10;-1.869810000000e-10;-2.321517000000e-10
8.0,-1.000000,-1.000000,-2.044115666667e-10,2.059851265995e-11,3,-1.897620000000e-10;-2.335421000000e-10;-1.899306000000e-10
8.0,-0.900000,-0.900000,-2.115467666667e-10,1.131735091098e-11,3,-2.231765000000e-10;-1.962090000000e-10;-2.152548000000e-10
8.0,-0.800000,-0.800000,-2.009283000000e-10,6.313865859097e-12,3,-1.932594000000e-10;-2.087236000000e-10;-2.008019000000e-10
8.0,-0.700000,-0.700000,-1.954084000000e-10,7.838169558003e-12,3,-2.038357000000e-10;-1.849585000000e-10;-1.974310000000e-10
8.0,-0.600000,-0.600000,-1.987933333333e-10,6.526169701713e-12,3,-1.946499000000e-10;-2.080072000000e-10;-1.937229000000e-10
8.0,-0.500000,-0.500000,-1.693397666667e-10,6.132250422335e-12,3,-1.766154000000e-10;-1.697892000000e-10;-1.616147000000e-10
8.0,-0.400000,-0.400000,-1.021070233333e-10,5.849495545067e-12,3,-1.032165000000e-10;-1.086517000000e-10;-9.445287000000e-11
8.0,-0.300000,-0.300000,7.552574333333e-11,8.774747431067e-12,3,6.851759000000e-11;8.789879000000e-11;7.016085000000e-11
8.0,-0.200000,-0.200000,4.774745666667e-10,1.883987647541e-11,3,4.910273000000e-10;4.508323000000e-10;4.905641000000e-10
8.0,-0.100000,-0.100000,1.185379333333e-09,1.210612014185e-11,3,1.179986000000e-09;1.202148000000e-09;1.174004000000e-09
8.0,0.000000,0.000000,2.214632666667e-09,1.679726061661e-11,3,2.215995000000e-09;2.193413000000e-09;2.234490000000e-09
8.0,0.100000,0.100000,3.078824000000e-09,1.967369446749e-11,3,3.064639000000e-09;3.106645000000e-09;3.065188000000e-09
8.0,0.200000,0.200000,3.775759333333e-09,1.740015067623e-11,3,3.788148000000e-09;3.751152000000e-09;3.787978000000e-09
8.0,0.300000,0.300000,4.333418000000e-09,3.035440002152e-11,3,4.309963000000e-09;4.376282000000e-09;4.314009000000e-09
8.0,0.400000,0.400000,4.833466333333e-09,1.271087524742e-11,3,4.833678000000e-09;4.817794000000e-09;4.848927000000e-09
8.0,0.500000,0.500000,5.281847666667e-09,3.171925520703e-11,3,5.302070000000e-09;5.237060000000e-09;5.306413000000e-09
8.0,0.600000,0.600000,5.691001000000e-09,2.448698369883e-11,3,5.663995000000e-09;5.723277000000e-09;5.685731000000e-09
8.0,0.700000,0.700000,6.049426666667e-09,2.928577643764e-11,3,6.028742000000e-09;6.090843000000e-09;6.028695000000e-09
8.0,0.800000,0.800000,6.374746666667e-09,2.704117147775e-11,3,6.408817000000e-09;6.372753000000e-09;6.342670000000e-09
8.0,0.900000,0.900000,6.666590666667e-09,2.398735870319e-11,3,6.681337000000e-09;6.632760000000e-09;6.685675000000e-09
8.0,1.000000,1.000000,6.940833333333e-09,2.753778294554e-11,3,6.966281000000e-09;6.902579000000e-09;6.953640000000e-09
8.0,1.100000,1.100000,7.178603333333e-09,2.196852206125e-11,3,7.194430000000e-09;7.147537000000e-09;7.193843000000e-09
8.0,1.200000,1.200000,7.379593000000e-09,1.885340733130e-11,3,7.370887000000e-09;7.405771000000e-09;7.362121000000e-09
8.0,1.300000,1.300000,7.587829000000e-09,1.951464573083e-11,3,7.601437000000e-09;7.560232000000e-09;7.601818000000e-09
8.0,1.400000,1.400000,7.753127333333e-09,1.581257103981e-11,3,7.769295000000e-09;7.731664000000e-09;7.758423000000e-09
8.0,1.500000,1.500000,7.861619666667e-09,2.497960624634e-11,3,7.850396000000e-09;7.896240000000e-09;7.838223000000e-09
8.0,1.600000,1.600000,7.998525333333e-09,2.118062234423e-11,3,8.027947000000e-09;7.978946000000e-09;7.988683000000e-09
8.0,1.700000,1.700000,8.103069666667e-09,2.761734558007e-11,3,8.116677000000e-09;8.064561000000e-09;8.127971000000e-09
8.0,1.800000,1.800000,8.171523000000e-09,3.534675693752e-11,3,8.148406000000e-09;8.221465000000e-09;8.144698000000e-09
8.0,1.900000,1.900000,8.253908000000e-09,2.836069397364e-11,3,8.228838000000e-09;8.293556000000e-09;8.239330000000e-09
8.0,2.000000,2.000000,8.345952666667e-09,1.295605964619e-11,3,8.334379000000e-09;8.364041000000e-09;8.339438000000e-09
8.0,2.100000,2.100000,8.407228666667e-09,3.120931698850e-11,3,8.431915000000e-09;8.363200000000e-09;8.426571000000e-09
8.0,2.200000,2.200000,8.436314000000e-09,1.644375239009e-11,3,8.413167000000e-09;8.445949000000e-09;8.449826000000e-09
8.0,2.300000,2.300000,8.510273666667e-09,3.780640083666e-11,3,8.538008000000e-09;8.456820000000e-09;8.535993000000e-09
8.0,2.400000,2.400000,8.527165666667e-09,3.373139339284e-11,3,8.505731000000e-09;8.574790000000e-09;8.500976000000e-09
8.0,2.500000,2.500000,8.594705666667e-09,3.086529742103e-11,3,8.617391000000e-09;8.551067000000e-09;8.615659000000e-09
8.0,2.600000,2.600000,8.615731666667e-09,3.035178446520e-11,3,8.587138000000e-09;8.657753000000e-09;8.602304000000e-09
8.0,2.700000,2.700000,8.664141000000e-09,2.979595785785e-11,3,8.700264000000e-09;8.627290000000e-09;8.664869000000e-09
8.0,2.800000,2.800000,8.695052000000e-09,3.244488231858e-11,3,8.720153000000e-09;8.649238000000e-09;8.715765000000e-09
8.0,2.900000,2.900000,8.713127666667e-09,2.361295701281e-11,3,8.692091000000e-09;8.746106000000e-09;8.701186000000e-09
