LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
24.0,1.100000,1.100000,3.087613000000e-07,5.374011537006e-12,3,3.087687000000e-07;3.087591000000e-07;3.087561000000e-07
24.0,1.200000,1.200000,3.189539666667e-07,1.402624524082e-11,3,3.189417000000e-07;3.189736000000e-07;3.189466000000e-07
24.0,1.300000,1.300000,3.279140000000e-07,1.267201641412e-11,3,3.279303000000e-07;3.278994000000e-07;3.279123000000e-07
24.0,1.400000,1.400000,3.357665000000e-07,2.252124922527e-11,3,3.357761000000e-07;3.357354000000e-07;3.357880000000e-07
24.0,1.500000,1.500000,3.426634333333e-07,1.186629212891e-11,3,3.426479000000e-07;3.426767000000e-07;3.426657000000e-07
24.0,1.600000,1.600000,3.486918000000e-07,2.833384313267e-11,3,3.486773000000e-07;3.487314000000e-07;3.486667000000e-07
24.0,1.700000,1.700000,3.540469000000e-07,1.858189082592e-11,3,3.540462000000e-07;3.540700000000e-07;3.540245000000e-07
24.0,1.800000,1.800000,3.587501666667e-07,1.100918808188e-11,3,3.587582000000e-07;3.587346000000e-07;3.587577000000e-07
24.0,1.900000,1.900000,3.629104666667e-07,1.844348725763e-11,3,3.629227000000e-07;3.628844000000e-07;3.629243000000e-07
24.0,2.000000,2.000000,3.665573333333e-07,9.900280579637e-12,3,3.665440000000e-07;3.665603000000e-07;3.665677000000e-07
24.0,2.100000,2.100000,3.697830666667e-07,1.946900670867e-11,3,3.697693000000e-07;3.698106000000e-07;3.697693000000e-07
24.0,2.200000,2.200000,3.726413666667e-07,1.536540124941e-11,3,3.726256000000e-07;3.726622000000e-07;3.726363000000e-07
24.0,2.300000,2.300000,3.752039666667e-07,1.407653682156e-11,3,3.752128000000e-07;3.751841000000e-07;3.752150000000e-07
24.0,2.400000,2.400000,3.774529000000e-07,3.254975678351e-11,3,3.774260000000e-07;3.774987000000e-07;3.774340000000e-07
24.0,2.500000,2.500000,3.794924666667e-07,2.915365424017e-11,3,3.794782000000e-07;3.795331000000e-07;3.794661000000e-07
24.0,2.600000,2.600000,3.812661666667e-07,2.173880299270e-11,3,3.812843000000e-07;3.812356000000e-07;3.812786000000e-07
24.0,2.700000,2.700000,3.829176666667e-07,1.413042422890e-11,3,3.829182000000e-07;3.829001000000e-07;3.829347000000e-07
24.0,2.800000,2.800000,3.843258333333e-07,2.609793520994e-11,3,3.843357000000e-07;3.843517000000e-07;3.842901000000e-07
24.0,2.900000,2.900000,3.856312000000e-07,2.175515264635e-11,3,3.856008000000e-07;3.856423000000e-07;3.856505000000e-07
24.0,3.000000,3.000000,3.868143000000e-07,1.459931505243e-11,3,3.868349000000e-07;3.868028000000e-07;3.868052000000e-07
24.0,3.100000,3.100000,3.878433333333e-07,1.058342519645e-11,3,3.878344000000e-07;3.878374000000e-07;3.878582000000e-07
24.0,3.200000,3.200000,3.887814000000e-07,2.143470705810e-11,3,3.887755000000e-07;3.888101000000e-07;3.887586000000e-07
24.0,3.300000,3.300000,3.896619666667e-07,4.506538459722e-12,3,3.896577000000e-07;3.896600000000e-07;3.896682000000e-07
24.0,3.400000,3.400000,3.904627666667e-07,1.750549120198e-11,3,3.904724000000e-07;3.904777000000e-07;3.904382000000e-07
24.0,3.500000,3.500000,3.911981000000e-07,1.280390565414e-11,3,3.912151000000e-07;3.911950000000e-07;3.911842000000e-07
24.0,3.600000,3.600000,3.918840000000e-07,2.180458667345e-11,3,3.919110000000e-07;3.918576000000e-07;3.918834000000e-07
24.0,3.700000,3.700000,3.925352000000e-07,2.174043851137e-11,3,3.925213000000e-07;3.925659000000e-07;3.925184000000e-07
24.0,3.800000,3.800000,3.931155000000e-07,2.165471465218e-11,3,3.931457000000e-07;3.930960000000e-07;3.931048000000e-07
24.0,3.900000,3.900000,3.936644000000e-07,5.731201153902e-12,3,3.936717000000e-07;3.936638000000e-07;3.936577000000e-07
24.0,4.000000,4.000000,3.942147666667e-07,1.405236239531e-11,3,3.942102000000e-07;3.942003000000e-07;3.942338000000e-07
24.0,4.100000,4.100000,3.947440333333e-07,1.721711035246e-11,3,3.947237000000e-07;3.947426000000e-07;3.947658000000e-07
24.0,4.200000,4.200000,3.952131666667e-07,1.836161455018e-11,3,3.952260000000e-07;3.951872000000e-07;3.952263000000e-07
24.0,4.300000,4.300000,3.957225666667e-07,1.858141245678e-11,3,3.957008000000e-07;3.957462000000e-07;3.957207000000e-07
24.0,4.400000,4.400000,3.962051000000e-07,2.098189695904e-11,3,3.961921000000e-07;3.961885000000e-07;3.962347000000e-07
24.0,4.500000,4.500000,3.966165000000e-07,1.491330502158e-11,3,3.966126000000e-07;3.966364000000e-07;3.966005000000e-07
24.0,4.600000,4.600000,3.970203666667e-07,1.400388834892e-11,3,3.970128000000e-07;3.970083000000e-07;3.970400000000e-07
24.0,4.700000,4.700000,3.974126000000e-07,1.712327850228e-11,3,3.973927000000e-07;3.974345000000e-07;3.974106000000e-07
24.0,4.800000,4.800000,3.977841000000e-07,1.627656802482e-11,3,3.977883000000e-07;3.978016000000e-07;3.977624000000e-07
24.0,4.900000,4.900000,3.981584333333e-07,6.605721425827e-12,3,3.981647000000e-07;3.981613000000e-07;3.981493000000e-07
24.0,5.000000,5.000000,3.984828333333e-07,2.148555070017e-11,3,3.984709000000e-07;3.985130000000e-07;3.984646000000e-07
0.0,-5.000000,-5.000000,-5.947136666667e-10,5.408388065936e-11,3,-6.711619000000e-10;-5.585752000000e-10;-5.544039000000e-10
0.0,-4.900000,-4.900000,-4.637838666667e-10,1.810413283467e-11,3,-4.716913000000e-10;-4.809191000000e-10;-4.387412000000e-10
0.0,-4.800000,-4.800000,-4.167462666667e-10,1.419691884279e-11,3,-4.362131000000e-10;-4.027572000000e-10;-4.112685000000e-10
0.0,-4.700000,-4.700000,-3.668997666667e-10,1.280431946658e-11,3,-3.633604000000e-10;-3.840490000000e-10;-3.532899000000e-10
0.0,-4.600000,-4.600000,-3.379805333333e-10,1.436504011744e-11,3,-3.353399000000e-10;-3.567451000000e-10;-3.218566000000e-10
0.0,-4.500000,-4.500000,-3.173901666667e-10,1.540961810393e-11,3,-3.318006000000e-10;-2.960273000000e-10;-3.243426000000e-10
0.0,-4.400000,-4.400000,-2.951986666667e-10,1.186622259928e-11,3,-2.918559000000e-10;-3.111119000000e-10;-2.826282000000e-10
0.0,-4.300000,-4.300000,-2.920385666667e-10,2.976696193583e-12,3,-2.884430000000e-10;-2.919403000000e-10;-2.957324000000e-10
