LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
6.0,-0.820000,-0.820000,-3.285422400000e-10,2.560252759105e-11,5,-3.624566000000e-10;-2.895120000000e-10;-3.440835000000e-10;-3.109193000000e-10;-3.357398000000e-10
6.0,-0.810000,-0.810000,-3.176869600000e-10,1.396405847103e-11,5,-3.293346000000e-10;-2.918296000000e-10;-3.181674000000e-10;-3.183780000000e-10;-3.307252000000e-10
6.0,-0.800000,-0.800000,-2.734060200000e-10,2.816287536623e-11,5,-3.065787000000e-10;-2.293358000000e-10;-2.778392000000e-10;-2.976451000000e-10;-2.556313000000e-10
6.0,-0.790000,-0.790000,-2.672366600000e-10,2.608351883996e-11,5,-2.845394000000e-10;-2.478353000000e-10;-2.812525000000e-10;-2.262174000000e-10;-2.963387000000e-10
6.0,-0.780000,-0.780000,-2.310129000000e-10,2.695945778839e-11,5,-2.115947000000e-10;-2.654499000000e-10;-1.981098000000e-10;-2.603088000000e-10;-2.196013000000e-10
6.0,-0.770000,-0.770000,-2.010428000000e-10,1.923969038140e-11,5,-1.905246000000e-10;-2.113419000000e-10;-1.869848000000e-10;-2.340133000000e-10;-1.823494000000e-10
6.0,-0.760000,-0.760000,-1.742247800000e-10,1.206023149884e-11,5,-1.741321000000e-10;-1.657883000000e-10;-1.658726000000e-10;-1.677689000000e-10;-1.975620000000e-10
6.0,-0.750000,-0.750000,-1.410188800000e-10,1.598378503589e-11,5,-1.372597000000e-10;-1.600151000000e-10;-1.359113000000e-10;-1.562646000000e-10;-1.156437000000e-10
6.0,-0.740000,-0.740000,-1.022190180000e-10,2.452840346607e-11,5,-1.286217000000e-10;-7.641466000000e-11;-1.054467000000e-10;-7.177963000000e-11;-1.288324000000e-10
6.0,-0.730000,-0.730000,-6.014156200000e-11,2.040785852469e-11,5,-4.649783000000e-11;-7.287516000000e-11;-3.659571000000e-11;-9.335351000000e-11;-5.138560000000e-11
6.0,-0.720000,-0.720000,-2.238732000000e-11,5.165982221328e-12,5,-3.141300000000e-11;-1.645449000000e-11;-2.433399000000e-11;-2.024676000000e-11;-1.948836000000e-11
6.0,-0.710000,-0.710000,2.597686520000e-11,2.363775442051e-11,5,3.752222000000e-11;-7.479461000000e-12;5.311264000000e-11;3.476067000000e-12;4.325286000000e-11
6.0,-0.700000,-0.700000,7.300958800000e-11,1.197334379142e-11,5,7.169493000000e-11;6.849254000000e-11;8.614776000000e-11;5.361836000000e-11;8.509435000000e-11
6.0,-0.690000,-0.690000,1.193259500000e-10,1.549392683241e-11,5,1.252504000000e-10;1.199832000000e-10;1.297169000000e-10;8.947645000000e-11;1.322028000000e-10
6.0,-0.680000,-0.680000,1.682800600000e-10,1.065641451683e-11,5,1.604765000000e-10;1.819237000000e-10;1.534397000000e-10;1.782580000000e-10;1.673024000000e-10
6.0,-0.670000,-0.670000,2.299002200000e-10,7.017109783493e-12,5,2.284422000000e-10;2.267568000000e-10;2.251136000000e-10;2.254506000000e-10;2.437379000000e-10
6.0,-0.660000,-0.660000,2.988944600000e-10,7.898580947385e-12,5,2.888239000000e-10;3.070691000000e-10;2.931217000000e-10;2.963661000000e-10;3.090915000000e-10
6.0,-0.650000,-0.650000,3.566465400000e-10,9.479392594170e-12,5,3.502587000000e-10;3.591495000000e-10;3.709476000000e-10;3.429692000000e-10;3.599077000000e-10
6.0,-0.640000,-0.640000,4.254469000000e-10,6.521114135483e-12,5,4.245871000000e-10;4.332675000000e-10;4.145589000000e-10;4.309079000000e-10;4.239131000000e-10
6.0,-0.630000,-0.630000,5.041408200000e-10,9.716225707012e-12,5,4.953344000000e-10;4.983259000000e-10;4.960508000000e-10;5.198155000000e-10;5.111775000000e-10
6.0,-0.620000,-0.620000,5.846888800000e-10,1.072148119084e-11,5,6.032039000000e-10;5.759833000000e-10;5.852538000000e-10;5.723594000000e-10;5.866440000000e-10
6.0,-0.610000,-0.610000,6.606270200000e-10,5.036180512412e-12,5,6.653971000000e-10;6.603403000000e-10;6.661555000000e-10;6.590341000000e-10;6.522081000000e-10
6.0,-0.600000,-0.600000,7.490711200000e-10,7.631524142241e-12,5,7.451186000000e-10;7.463408000000e-10;7.461295000000e-10;7.642070000000e-10;7.435597000000e-10
6.0,-0.590000,-0.590000,8.446028200000e-10,1.646168401816e-11,5,8.617530000000e-10;8.225652000000e-10;8.415688000000e-10;8.322147000000e-10;8.649124000000e-10
6.0,-0.580000,-0.580000,9.356849200000e-10,1.022828740159e-11,5,9.215438000000e-10;9.530619000000e-10;9.380189000000e-10;9.325841000000e-10;9.332159000000e-10
6.0,-0.570000,-0.570000,1.055285000000e-09,6.219396272951e-12,5,1.051198000000e-09;1.050229000000e-09;1.049512000000e-09;1.064555000000e-09;1.060931000000e-09
6.0,-0.560000,-0.560000,1.156277400000e-09,1.713618600039e-11,5,1.143771000000e-09;1.178534000000e-09;1.140738000000e-09;1.175879000000e-09;1.142465000000e-09
6.0,-0.550000,-0.550000,1.281051200000e-09,1.561535815023e-11,5,1.269801000000e-09;1.296136000000e-09;1.258002000000e-09;1.299296000000e-09;1.282021000000e-09
6.0,-0.540000,-0.540000,1.412702000000e-09,1.098180118196e-11,5,1.412938000000e-09;1.409736000000e-09;1.415129000000e-09;1.395704000000e-09;1.430003000000e-09
6.0,-0.530000,-0.530000,1.541832800000e-09,2.367667553015e-11,5,1.543645000000e-09;1.528097000000e-09;1.571074000000e-09;1.504837000000e-09;1.561511000000e-09
6.0,-0.520000,-0.520000,1.672961800000e-09,1.797487312222e-11,5,1.658762000000e-09;1.703131000000e-09;1.655644000000e-09;1.683707000000e-09;1.663565000000e-09
6.0,-0.510000,-0.510000,1.818079200000e-09,1.420762994169e-11,5,1.839148000000e-09;1.794652000000e-09;1.816604000000e-09;1.821871000000e-09;1.818121000000e-09
6.0,-0.500000,-0.500000,1.958427200000e-09,8.191824788165e-12,5,1.961259000000e-09;1.954222000000e-09;1.967664000000e-09;1.944657000000e-09;1.964334000000e-09
6.0,-0.490000,-0.490000,2.133562200000e-09,1.637467324132e-11,5,2.110000000000e-09;2.138567000000e-09;2.145857000000e-09;2.153864000000e-09;2.119523000000e-09
6.0,-0.480000,-0.480000,2.301720000000e-09,6.939321811244e-12,5,2.297085000000e-09;2.301803000000e-09;2.300835000000e-09;2.314531000000e-09;2.294346000000e-09
6.0,-0.470000,-0.470000,2.473804200000e-09,1.249686262067e-11,5,2.481094000000e-09;2.460446000000e-09;2.466599000000e-09;2.466136000000e-09;2.494746000000e-09
6.0,-0.460000,-0.460000,2.663730000000e-09,1.172848680777e-11,5,2.662070000000e-09;2.671466000000e-09;2.680989000000e-09;2.646816000000e-09;2.657309000000e-09
6.0,-0.450000,-0.450000,2.869870000000e-09,8.390596093246e-12,5,2.877093000000e-09;2.854506000000e-09;2.871487000000e-09;2.877598000000e-09;2.868666000000e-09
6.0,-0.440000,-0.440000,3.069232800000e-09,1.559298486371e-11,5,3.079050000000e-09;3.091102000000e-09;3.044878000000e-09;3.068810000000e-09;3.062324000000e-09
6.0,-0.430000,-0.430000,3.277124000000e-09,7.828072278665e-12,5,3.276543000000e-09;3.285560000000e-09;3.271022000000e-09;3.286150000000e-09;3.266345000000e-09
6.0,-0.420000,-0.420000,3.490510200000e-09,1.252905001028e-11,5,3.495272000000e-09;3.510062000000e-09;3.491059000000e-09;3.484019000000e-09;3.472139000000e-09
6.0,-0.410000,-0.410000,3.740833200000e-09,1.480510851564e-11,5,3.718593000000e-09;3.744636000000e-09;3.757316000000e-09;3.754326000000e-09;3.729295000000e-09
6.0,-0.400000,-0.400000,3.977564400000e-09,1.565732734026e-11,5,3.998800000000e-09;3.975585000000e-09;3.961722000000e-09;3.991890000000e-09;3.959825000000e-09
6.0,-0.390000,-0.390000,4.216611000000e-09,1.436715274506e-11,5,4.213314000000e-09;4.230718000000e-09;4.201351000000e-09;4.235857000000e-09;4.201815000000e-09
6.0,-0.380000,-0.380000,4.484277400000e-09,1.202258224509e-11,5,4.475909000000e-09;4.504818000000e-09;4.483450000000e-09;4.487708000000e-09;4.469502000000e-09
6.0,-0.370000,-0.370000,4.760339400000e-09,1.911630985938e-11,5,4.768506000000e-09;4.741875000000e-09;4.781401000000e-09;4.733533000000e-09;4.776382000000e-09
6.0,-0.360000,-0.360000,5.032742000000e-09,1.555502358725e-11,5,5.056675000000e-09;5.021240000000e-09;5.045341000000e-09;5.016182000000e-09;5.024272000000e-09
6.0,-0.350000,-0.350000,5.332230200000e-09,1.094014269377e-11,5,5.321291000000e-09;5.343202000000e-09;5.342486000000e-09;5.337093000000e-09;5.317079000000e-09
6.0,-0.340000,-0.340000,5.633317000000e-09,2.124780047911e-11,5,5.629812000000e-09;5.596271000000e-09;5.646244000000e-09;5.634401000000e-09;5.659857000000e-09
6.0,-0.330000,-0.330000,5.952054000000e-09,1.523848589592e-11,5,5.943517000000e-09;5.969936000000e-09;5.940441000000e-09;5.970950000000e-09;5.935426000000e-09
6.0,-0.320000,-0.320000,6.273419400000e-09,4.496759748975e-12,5,6.275342000000e-09;6.277111000000e-09;6.270662000000e-09;6.277995000000e-09;6.265987000000e-09
6.0,-0.310000,-0.310000,6.603067200000e-09,8.967049378697e-12,5,6.609816000000e-09;6.591613000000e-09;6.610747000000e-09;6.610577000000e-09;6.592583000000e-09
6.0,-0.300000,-0.300000,6.957356600000e-09,1.242280175484e-11,5,6.956137000000e-09;6.945263000000e-09;6.963678000000e-09;6.944127000000e-09;6.977578000000e-09
6.0,-0.290000,-0.290000,7.306759200000e-09,1.795012273384e-11,5,7.283238000000e-09;7.323900000000e-09;7.300600000000e-09;7.331021000000e-09;7.295037000000e-09
6.0,-0.280000,-0.280000,7.671019400000e-09,1.414153186327e-11,5,7.670052000000e-09;7.685936000000e-09;7.671903000000e-09;7.681847000000e-09;7.645359000000e-09
6.0,-0.270000,-0.270000,8.068235400000e-09,8.449407425376e-12,5,8.067855000000e-09;8.061618000000e-09;8.082901000000e-09;8.058547000000e-09;8.070256000000e-09
6.0,-0.260000,-0.260000,8.442828000000e-09,5.322720206811e-12,5,8.433979000000e-09;8.446829000000e-09;8.447674000000e-09;8.439375000000e-09;8.446283000000e-09
6.0,-0.250000,-0.250000,8.842102800000e-09,9.436738936730e-12,5,8.836130000000e-09;8.853279000000e-09;8.845481000000e-09;8.848685000000e-09;8.826939000000e-09
6.0,-0.240000,-0.240000,9.246669800000e-09,1.897065521694e-11,5,9.245438000000e-09;9.268363000000e-09;9.246870000000e-09;9.259938000000e-09;9.212740000000e-09
6.0,-0.230000,-0.230000,9.671513200000e-09,7.596792991783e-12,5,9.684460000000e-09;9.669202000000e-09;9.669919000000e-09;9.673000000000e-09;9.660985000000e-09
6.0,-0.220000,-0.220000,1.010115800000e-08,1.120330201325e-11,5,1.010683000000e-08;1.011160000000e-08;1.009541000000e-08;1.008184000000e-08;1.011011000000e-08
6.0,-0.210000,-0.210000,1.055152600000e-08,1.609571570325e-11,5,1.057976000000e-08;1.055790000000e-08;1.053514000000e-08;1.054581000000e-08;1.053902000000e-08
6.0,-0.200000,-0.200000,1.097825400000e-08,1.254040924372e-11,5,1.098617000000e-08;1.096978000000e-08;1.099712000000e-08;1.096109000000e-08;1.097711000000e-08
6.0,-0.190000,-0.190000,1.144382800000e-08,1.968058271495e-11,5,1.141276000000e-08;1.144811000000e-08;1.146007000000e-08;1.146690000000e-08;1.143130000000e-08
6.0,-0.180000,-0.180000,1.190652800000e-08,1.395105214670e-11,5,1.192551000000e-08;1.191271000000e-08;1.188283000000e-08;1.190824000000e-08;1.190335000000e-08
6.0,-0.170000,-0.170000,1.237221600000e-08,5.714814432683e-12,5,1.237452000000e-08;1.237578000000e-08;1.236352000000e-08;1.237936000000e-08;1.236790000000e-08
6.0,-0.160000,-0.160000,1.286500800000e-08,9.881541175343e-12,5,1.287316000000e-08;1.287678000000e-08;1.285116000000e-08;1.286801000000e-08;1.285593000000e-08
6.0,-0.150000,-0.150000,1.333616000000e-08,8.116753045399e-12,5,1.332675000000e-08;1.335048000000e-08;1.333623000000e-08;1.333709000000e-08;1.333025000000e-08
6.0,-0.140000,-0.140000,1.383526600000e-08,9.064622661755e-12,5,1.382720000000e-08;1.384001000000e-08;1.383731000000e-08;1.384852000000e-08;1.382329000000e-08
6.0,-0.130000,-0.130000,1.435810200000e-08,8.326085274605e-12,5,1.437283000000e-08;1.435328000000e-08;1.435636000000e-08;1.434810000000e-08;1.435994000000e-08
6.0,-0.120000,-0.120000,1.485936800000e-08,1.034671619404e-11,5,1.487568000000e-08;1.486422000000e-08;1.484430000000e-08;1.485643000000e-08;1.485621000000e-08
6.0,-0.110000,-0.110000,1.538804800000e-08,7.629116331529e-12,5,1.537706000000e-08;1.539990000000e-08;1.538721000000e-08;1.539185000000e-08;1.538422000000e-08
6.0,-0.100000,-0.100000,1.590366400000e-08,1.703245325841e-11,5,1.590752000000e-08;1.590233000000e-08;1.593073000000e-08;1.587739000000e-08;1.590035000000e-08
6.0,-0.090000,-0.090000,1.641881000000e-08,1.206739905696e-11,5,1.643194000000e-08;1.641079000000e-08;1.639940000000e-08;1.642845000000e-08;1.642347000000e-08
6.0,-0.080000,-0.080000,1.694925400000e-08,9.540894297706e-12,5,1.695055000000e-08;1.693605000000e-08;1.696263000000e-08;1.695556000000e-08;1.694148000000e-08
6.0,-0.070000,-0.070000,1.746670400000e-08,1.698260356954e-11,5,1.748066000000e-08;1.745428000000e-08;1.747797000000e-08;1.743928000000e-08;1.748133000000e-08
6.0,-0.060000,-0.060000,1.797322600000e-08,1.739084080774e-11,5,1.797973000000e-08;1.799295000000e-08;1.795255000000e-08;1.798831000000e-08;1.795259000000e-08
6.0,-0.050000,-0.050000,1.852194600000e-08,1.329463290204e-11,5,1.853575000000e-08;1.851199000000e-08;1.853567000000e-08;1.850195000000e-08;1.852437000000e-08
6.0,-0.040000,-0.040000,1.904466600000e-08,2.733883582013e-11,5,1.905002000000e-08;1.900375000000e-08;1.908343000000e-08;1.902684000000e-08;1.905929000000e-08
6.0,-0.030000,-0.030000,1.957106000000e-08,1.612305554168e-11,5,1.955021000000e-08;1.957184000000e-08;1.957381000000e-08;1.959852000000e-08;1.956092000000e-08
6.0,-0.020000,-0.020000,2.011197200000e-08,1.038803041967e-11,5,2.011581000000e-08;2.011776000000e-08;2.012592000000e-08;2.009711000000e-08;2.010326000000e-08
6.0,-0.010000,-0.010000,2.063332400000e-08,1.176815975418e-11,5,2.064189000000e-08;2.062330000000e-08;2.063135000000e-08;2.061909000000e-08;2.065099000000e-08
6.0,0.000000,0.000000,2.116941666667e-08,5.500965571808e-12,3,2.117419000000e-08;2.117235000000e-08;2.116171000000e-08
6.0,0.100000,0.100000,2.624990333333e-08,3.728461106438e-12,3,2.624513000000e-08;2.625035000000e-08;2.625423000000e-08
6.0,0.200000,0.200000,3.083724666667e-08,3.448751787082e-12,3,3.083853000000e-08;3.084068000000e-08;3.083253000000e-08
6.0,0.300000,0.300000,3.504349666667e-08,9.690659878934e-13,3,3.504484000000e-08;3.504259000000e-08;3.504306000000e-08
6.0,0.400000,0.400000,3.906030000000e-08,5.163532382651e-12,3,3.905476000000e-08;3.905895000000e-08;3.906719000000e-08
6.0,0.500000,0.500000,4.288856333333e-08,1.052396735499e-11,3,4.288708000000e-08;4.287648000000e-08;4.290213000000e-08
6.0,0.600000,0.600000,4.652654666667e-08,1.166806563041e-11,3,4.653942000000e-08;4.651117000000e-08;4.652905000000e-08
6.0,0.700000,0.700000,4.993275666667e-08,1.390153548673e-11,3,4.995177000000e-08;4.991892000000e-08;4.992758000000e-08
6.0,0.800000,0.800000,5.310839000000e-08,1.356200820921e-11,3,5.312104000000e-08;5.308958000000e-08;5.311455000000e-08
6.0,0.900000,0.900000,5.607377666667e-08,5.115390720389e-12,3,5.607296000000e-08;5.606796000000e-08;5.608041000000e-08
6.0,1.000000,1.000000,5.881332333333e-08,1.602739391029e-11,3,5.883066000000e-08;5.881730000000e-08;5.879201000000e-08
6.0,1.100000,1.100000,6.133314666667e-08,1.847097242221e-11,3,6.133278000000e-08;6.135595000000e-08;6.131071000000e-08
6.0,1.200000,1.200000,6.367278666667e-08,2.335491573285e-11,3,6.368604000000e-08;6.363996000000e-08;6.369236000000e-08
6.0,1.300000,1.300000,6.577257333333e-08,2.515863580474e-11,3,6.578760000000e-08;6.573713000000e-08;6.579299000000e-08
6.0,1.400000,1.400000,6.770313000000e-08,1.547839784991e-11,3,6.769825000000e-08;6.772405000000e-08;6.768709000000e-08
6.0,1.500000,1.500000,6.948134000000e-08,3.426916689971e-11,3,6.951221000000e-08;6.949826000000e-08;6.943355000000e-08
6.0,1.600000,1.600000,7.108122333333e-08,1.373761341071e-11,3,7.108128000000e-08;7.109802000000e-08;7.106437000000e-08
6.0,1.700000,1.700000,7.256325666667e-08,7.739053918634e-12,3,7.256764000000e-08;7.255238000000e-08;7.256975000000e-08
6.0,1.800000,1.800000,7.391599000000e-08,5.814487652978e-12,3,7.392029000000e-08;7.390777000000e-08;7.391991000000e-08
6.0,1.900000,1.900000,7.515530666667e-08,1.956884314982e-11,3,7.515155000000e-08;7.518093000000e-08;7.513344000000e-08
6.0,2.000000,2.000000,7.631042000000e-08,1.389772883124e-11,3,7.632693000000e-08;7.629293000000e-08;7.631140000000e-08
6.0,2.100000,2.100000,7.735947666667e-08,1.681393139301e-11,3,7.733676000000e-08;7.737692000000e-08;7.736475000000e-08
6.0,2.200000,2.200000,7.834401333333e-08,1.067633311998e-11,3,7.833016000000e-08;7.835614000000e-08;7.834574000000e-08
6.0,2.300000,2.300000,7.922303000000e-08,9.905597744039e-12,3,7.922900000000e-08;7.923102000000e-08;7.920907000000e-08
6.0,2.400000,2.400000,8.004864333333e-08,1.301961170269e-11,3,8.006620000000e-08;8.003506000000e-08;8.004467000000e-08
6.0,2.500000,2.500000,8.079208333333e-08,2.718024568608e-11,3,8.081944000000e-08;8.075502000000e-08;8.080179000000e-08
6.0,2.600000,2.600000,8.146684000000e-08,6.638890469554e-12,3,8.147342000000e-08;8.145775000000e-08;8.146935000000e-08
6.0,2.700000,2.700000,8.208715666667e-08,2.471438087879e-11,3,8.207633000000e-08;8.212135000000e-08;8.206379000000e-08
6.0,2.800000,2.800000,8.264624333333e-08,7.286912164210e-12,3,8.265468000000e-08;8.263690000000e-08;8.264715000000e-08
6.0,2.900000,2.900000,8.315467000000e-08,2.267821862493e-11,3,8.312495000000e-08;8.317997000000e-08;8.315909000000e-08
6.0,3.000000,3.000000,8.362401333333e-08,6.584478381429e-12,3,8.363280000000e-08;8.361695000000e-08;8.362229000000e-08
6.0,3.100000,3.100000,8.403927000000e-08,6.232062258995e-12,3,8.404002000000e-08;8.403129000000e-08;8.404650000000e-08
6.0,3.200000,3.200000,8.442810000000e-08,1.109902998765e-11,3,8.443912000000e-08;8.441291000000e-08;8.443227000000e-08
6.0,3.300000,3.300000,8.478260666667e-08,5.061095621392e-12,3,8.477615000000e-08;8.478316000000e-08;8.478851000000e-08
6.0,3.400000,3.400000,8.511221666667e-08,1.194108128363e-11,3,8.512443000000e-08;8.511621000000e-08;8.509601000000e-08
6.0,3.500000,3.500000,8.540860666667e-08,7.352647293476e-12,3,8.540588000000e-08;8.540128000000e-08;8.541866000000e-08
6.0,3.600000,3.600000,8.569095666667e-08,2.251522941375e-12,3,8.568827000000e-08;8.569378000000e-08;8.569082000000e-08
6.0,3.700000,3.700000,8.596233666667e-08,9.028253184066e-12,3,8.595566000000e-08;8.595625000000e-08;8.597510000000e-08
6.0,3.800000,3.800000,8.620661666667e-08,4.721047435569e-12,3,8.620346000000e-08;8.620310000000e-08;8.621329000000e-08
6.0,3.900000,3.900000,8.644308000000e-08,1.163744244526e-11,3,8.642733000000e-08;8.645509000000e-08;8.644682000000e-08
6.0,4.000000,4.000000,8.668708666667e-08,1.058242673282e-11,3,8.667480000000e-08;8.668583000000e-08;8.670063000000e-08
6.0,4.100000,4.100000,8.687442000000e-08,9.689901960289e-12,3,8.686139000000e-08;8.687726000000e-08;8.688461000000e-08
6.0,4.200000,4.200000,8.707589333333e-08,9.086716801035e-12,3,8.706699000000e-08;8.707232000000e-08;8.708837000000e-08
6.0,4.300000,4.300000,8.726080666667e-08,1.127168823006e-11,3,8.727543000000e-08;8.725899000000e-08;8.724800000000e-08
6.0,4.400000,4.400000,8.745079666667e-08,3.740742647596e-12,3,8.744763000000e-08;8.744871000000e-08;8.745605000000e-08
6.0,4.500000,4.500000,8.761940333333e-08,8.065458587220e-12,3,8.762846000000e-08;8.762088000000e-08;8.760887000000e-08
6.0,4.600000,4.600000,8.779045666667e-08,6.096120806617e-12,3,8.779237000000e-08;8.778222000000e-08;8.779678000000e-08
6.0,4.700000,4.700000,8.794274666667e-08,9.894177861531e-12,3,8.795152000000e-08;8.794780000000e-08;8.792892000000e-08
6.0,4.800000,4.800000,8.809026000000e-08,5.049937293338e-12,3,8.808378000000e-08;8.809090000000e-08;8.809610000000e-08
6.0,4.900000,4.900000,8.822632666667e-08,1.284731186755e-11,3,8.823820000000e-08;8.820848000000e-08;8.823230000000e-08
6.0,5.000000,5.000000,8.838191666667e-08,1.464834537489e-11,3,8.836668000000e-08;8.837738000000e-08;8.840169000000e-08
